step,train_loss,train_vqa_open,train_vqa_close
1,7.023732662200928,"tensor(0.0003, device='cuda:0')","tensor(0.0010, device='cuda:0')"
2,6.986453533172607,"tensor(0.0003, device='cuda:0')","tensor(0.0009, device='cuda:0')"
2,6.850882530212402,"tensor(0.0004, device='cuda:0')","tensor(0.0009, device='cuda:0')"
2,6.997899532318115,"tensor(0.0004, device='cuda:0')","tensor(0.0009, device='cuda:0')"
2,6.910087585449219,"tensor(0.0005, device='cuda:0')","tensor(0.0009, device='cuda:0')"
2,6.8957438468933105,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
2,6.927804470062256,"tensor(0.0005, device='cuda:0')","tensor(0.0012, device='cuda:0')"
2,7.267488479614258,"tensor(0.0005, device='cuda:0')","tensor(0.0012, device='cuda:0')"
2,6.938201427459717,"tensor(0.0005, device='cuda:0')","tensor(0.0012, device='cuda:0')"
3,7.037607192993164,"tensor(0.0005, device='cuda:0')","tensor(0.0012, device='cuda:0')"
3,6.954924583435059,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
3,7.091500282287598,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
3,7.0946478843688965,"tensor(0.0005, device='cuda:0')","tensor(0.0012, device='cuda:0')"
3,7.141122341156006,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
3,6.9931745529174805,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
3,6.786618709564209,"tensor(0.0006, device='cuda:0')","tensor(0.0013, device='cuda:0')"
3,7.0205512046813965,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,6.8322906494140625,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,6.827314376831055,"tensor(0.0005, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,6.490457057952881,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,7.111600399017334,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,6.842806339263916,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,6.854974746704102,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,6.793682098388672,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
4,7.073315143585205,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
5,6.842663288116455,"tensor(0.0007, device='cuda:0')","tensor(0.0013, device='cuda:0')"
5,6.797811508178711,"tensor(0.0007, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,6.696774959564209,"tensor(0.0007, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,6.664821624755859,"tensor(0.0007, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,6.755954265594482,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,7.00436544418335,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,6.515931606292725,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,6.94244909286499,"tensor(0.0009, device='cuda:0')","tensor(0.0013, device='cuda:0')"
6,6.588703155517578,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.835257530212402,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.348920822143555,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.792031288146973,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.965361595153809,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.714509010314941,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.869828224182129,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,6.96390962600708,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
7,6.481771945953369,"tensor(0.0009, device='cuda:0')","tensor(0.0013, device='cuda:0')"
7,6.91239070892334,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
7,6.776219367980957,"tensor(0.0009, device='cuda:0')","tensor(0.0013, device='cuda:0')"
7,6.416844844818115,"tensor(0.0008, device='cuda:0')","tensor(0.0013, device='cuda:0')"
7,6.556848049163818,"tensor(0.0008, device='cuda:0')","tensor(0.0013, device='cuda:0')"
7,6.899331092834473,"tensor(0.0008, device='cuda:0')","tensor(0.0013, device='cuda:0')"
7,6.914101600646973,"tensor(0.0008, device='cuda:0')","tensor(0.0013, device='cuda:0')"
7,6.708425998687744,"tensor(0.0008, device='cuda:0')","tensor(0.0013, device='cuda:0')"
8,6.349767684936523,"tensor(0.0008, device='cuda:0')","tensor(0.0014, device='cuda:0')"
8,6.445029258728027,"tensor(0.0008, device='cuda:0')","tensor(0.0013, device='cuda:0')"
8,6.258439064025879,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
8,6.179081916809082,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
8,6.53049373626709,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
8,6.403649806976318,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
8,6.408159255981445,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
8,6.539430141448975,"tensor(0.0009, device='cuda:0')","tensor(0.0014, device='cuda:0')"
9,5.951150417327881,"tensor(0.0010, device='cuda:0')","tensor(0.0014, device='cuda:0')"
9,6.096600532531738,"tensor(0.0011, device='cuda:0')","tensor(0.0014, device='cuda:0')"
9,6.152176856994629,"tensor(0.0011, device='cuda:0')","tensor(0.0014, device='cuda:0')"
9,6.1164069175720215,"tensor(0.0011, device='cuda:0')","tensor(0.0015, device='cuda:0')"
9,6.182523250579834,"tensor(0.0011, device='cuda:0')","tensor(0.0015, device='cuda:0')"
9,6.043294429779053,"tensor(0.0011, device='cuda:0')","tensor(0.0015, device='cuda:0')"
9,6.064446449279785,"tensor(0.0011, device='cuda:0')","tensor(0.0015, device='cuda:0')"
9,6.36282205581665,"tensor(0.0011, device='cuda:0')","tensor(0.0015, device='cuda:0')"
10,5.196686267852783,"tensor(0.0011, device='cuda:0')","tensor(0.0018, device='cuda:0')"
10,5.707904815673828,"tensor(0.0011, device='cuda:0')","tensor(0.0018, device='cuda:0')"
10,5.640105247497559,"tensor(0.0011, device='cuda:0')","tensor(0.0018, device='cuda:0')"
10,5.6257643699646,"tensor(0.0011, device='cuda:0')","tensor(0.0019, device='cuda:0')"
10,6.011656761169434,"tensor(0.0012, device='cuda:0')","tensor(0.0019, device='cuda:0')"
10,5.332993984222412,"tensor(0.0012, device='cuda:0')","tensor(0.0021, device='cuda:0')"
10,5.97208833694458,"tensor(0.0012, device='cuda:0')","tensor(0.0021, device='cuda:0')"
10,5.427488803863525,"tensor(0.0012, device='cuda:0')","tensor(0.0022, device='cuda:0')"
11,5.417019367218018,"tensor(0.0013, device='cuda:0')","tensor(0.0023, device='cuda:0')"
11,4.806787967681885,"tensor(0.0014, device='cuda:0')","tensor(0.0025, device='cuda:0')"
11,4.9976887702941895,"tensor(0.0016, device='cuda:0')","tensor(0.0025, device='cuda:0')"
11,5.143731117248535,"tensor(0.0016, device='cuda:0')","tensor(0.0026, device='cuda:0')"
11,5.375689506530762,"tensor(0.0016, device='cuda:0')","tensor(0.0026, device='cuda:0')"
11,5.314916133880615,"tensor(0.0017, device='cuda:0')","tensor(0.0026, device='cuda:0')"
11,5.331660747528076,"tensor(0.0017, device='cuda:0')","tensor(0.0026, device='cuda:0')"
11,4.860565662384033,"tensor(0.0020, device='cuda:0')","tensor(0.0027, device='cuda:0')"
12,4.117103576660156,"tensor(0.0020, device='cuda:0')","tensor(0.0035, device='cuda:0')"
12,4.413025856018066,"tensor(0.0023, device='cuda:0')","tensor(0.0036, device='cuda:0')"
12,4.074796199798584,"tensor(0.0023, device='cuda:0')","tensor(0.0045, device='cuda:0')"
12,4.34731388092041,"tensor(0.0026, device='cuda:0')","tensor(0.0046, device='cuda:0')"
12,4.2908782958984375,"tensor(0.0028, device='cuda:0')","tensor(0.0050, device='cuda:0')"
12,4.218687057495117,"tensor(0.0032, device='cuda:0')","tensor(0.0053, device='cuda:0')"
12,3.8698511123657227,"tensor(0.0036, device='cuda:0')","tensor(0.0059, device='cuda:0')"
12,4.172002792358398,"tensor(0.0036, device='cuda:0')","tensor(0.0063, device='cuda:0')"
13,3.3428666591644287,"tensor(0.0049, device='cuda:0')","tensor(0.0072, device='cuda:0')"
13,3.0316083431243896,"tensor(0.0078, device='cuda:0')","tensor(0.0072, device='cuda:0')"
13,3.1041104793548584,"tensor(0.0091, device='cuda:0')","tensor(0.0080, device='cuda:0')"
13,3.324517250061035,"tensor(0.0101, device='cuda:0')","tensor(0.0087, device='cuda:0')"
13,3.0544281005859375,"tensor(0.0101, device='cuda:0')","tensor(0.0104, device='cuda:0')"
13,3.1689157485961914,"tensor(0.0113, device='cuda:0')","tensor(0.0113, device='cuda:0')"
13,3.354969024658203,"tensor(0.0130, device='cuda:0')","tensor(0.0113, device='cuda:0')"
13,3.266753673553467,"tensor(0.0141, device='cuda:0')","tensor(0.0118, device='cuda:0')"
14,2.1900010108947754,"tensor(0.0156, device='cuda:0')","tensor(0.0132, device='cuda:0')"
14,2.484292984008789,"tensor(0.0185, device='cuda:0')","tensor(0.0132, device='cuda:0')"
14,2.2320265769958496,"tensor(0.0201, device='cuda:0')","tensor(0.0145, device='cuda:0')"
14,2.4373326301574707,"tensor(0.0215, device='cuda:0')","tensor(0.0157, device='cuda:0')"
14,2.219195604324341,"tensor(0.0244, device='cuda:0')","tensor(0.0157, device='cuda:0')"
14,2.26882266998291,"tensor(0.0260, device='cuda:0')","tensor(0.0169, device='cuda:0')"
14,2.256725311279297,"tensor(0.0260, device='cuda:0')","tensor(0.0193, device='cuda:0')"
14,2.355288028717041,"tensor(0.0273, device='cuda:0')","tensor(0.0203, device='cuda:0')"
15,1.9250060319900513,"tensor(0.0287, device='cuda:0')","tensor(0.0216, device='cuda:0')"
15,1.5583635568618774,"tensor(0.0304, device='cuda:0')","tensor(0.0231, device='cuda:0')"
15,1.5213778018951416,"tensor(0.0340, device='cuda:0')","tensor(0.0231, device='cuda:0')"
15,1.4601057767868042,"tensor(0.0340, device='cuda:0')","tensor(0.0261, device='cuda:0')"
15,1.6113401651382446,"tensor(0.0357, device='cuda:0')","tensor(0.0273, device='cuda:0')"
15,1.4954631328582764,"tensor(0.0374, device='cuda:0')","tensor(0.0286, device='cuda:0')"
15,1.5269386768341064,"tensor(0.0390, device='cuda:0')","tensor(0.0299, device='cuda:0')"
15,1.668613314628601,"tensor(0.0405, device='cuda:0')","tensor(0.0310, device='cuda:0')"
16,0.7839810848236084,"tensor(0.0405, device='cuda:0')","tensor(0.0384, device='cuda:0')"
16,0.824821949005127,"tensor(0.0433, device='cuda:0')","tensor(0.0408, device='cuda:0')"
16,0.961215615272522,"tensor(0.0475, device='cuda:0')","tensor(0.0438, device='cuda:0')"
16,1.0645631551742554,"tensor(0.0504, device='cuda:0')","tensor(0.0461, device='cuda:0')"
16,0.9502907991409302,"tensor(0.0528, device='cuda:0')","tensor(0.0489, device='cuda:0')"
16,0.996968686580658,"tensor(0.0599, device='cuda:0')","tensor(0.0489, device='cuda:0')"
16,0.7865527868270874,"tensor(0.0632, device='cuda:0')","tensor(0.0539, device='cuda:0')"
16,0.9275311231613159,"tensor(0.0652, device='cuda:0')","tensor(0.0566, device='cuda:0')"
17,0.4151462912559509,"tensor(0.0725, device='cuda:0')","tensor(0.0629, device='cuda:0')"
17,0.4335358738899231,"tensor(0.0725, device='cuda:0')","tensor(0.0751, device='cuda:0')"
17,0.48894980549812317,"tensor(0.0788, device='cuda:0')","tensor(0.0811, device='cuda:0')"
17,0.5692315697669983,"tensor(0.0858, device='cuda:0')","tensor(0.0870, device='cuda:0')"
17,0.47218409180641174,"tensor(0.0858, device='cuda:0')","tensor(0.0982, device='cuda:0')"
17,0.5557402968406677,"tensor(0.0858, device='cuda:0')","tensor(0.1084, device='cuda:0')"
17,0.5084933042526245,"tensor(0.0927, device='cuda:0')","tensor(0.1139, device='cuda:0')"
17,0.5290470123291016,"tensor(0.0927, device='cuda:0')","tensor(0.1244, device='cuda:0')"
18,0.2737103998661041,"tensor(0.0927, device='cuda:0')","tensor(0.1351, device='cuda:0')"
18,0.29808494448661804,"tensor(0.0927, device='cuda:0')","tensor(0.1456, device='cuda:0')"
18,0.2869094908237457,"tensor(0.0927, device='cuda:0')","tensor(0.1558, device='cuda:0')"
18,0.35532015562057495,"tensor(0.1064, device='cuda:0')","tensor(0.1558, device='cuda:0')"
18,0.35466834902763367,"tensor(0.1130, device='cuda:0')","tensor(0.1608, device='cuda:0')"
18,0.2908131778240204,"tensor(0.1196, device='cuda:0')","tensor(0.1658, device='cuda:0')"
18,0.3181527554988861,"tensor(0.1196, device='cuda:0')","tensor(0.1755, device='cuda:0')"
18,0.2997608184814453,"tensor(0.1261, device='cuda:0')","tensor(0.1803, device='cuda:0')"
19,0.3826347589492798,"tensor(0.1388, device='cuda:0')","tensor(0.1803, device='cuda:0')"
19,0.3158958852291107,"tensor(0.1512, device='cuda:0')","tensor(0.1803, device='cuda:0')"
19,0.3987044095993042,"tensor(0.1631, device='cuda:0')","tensor(0.1803, device='cuda:0')"
19,0.2658735513687134,"tensor(0.1690, device='cuda:0')","tensor(0.1850, device='cuda:0')"
19,0.2211756706237793,"tensor(0.1690, device='cuda:0')","tensor(0.1943, device='cuda:0')"
19,0.3808339536190033,"tensor(0.1804, device='cuda:0')","tensor(0.1943, device='cuda:0')"
19,0.2642938792705536,"tensor(0.1860, device='cuda:0')","tensor(0.1989, device='cuda:0')"
19,0.2578356862068176,"tensor(0.1916, device='cuda:0')","tensor(0.2034, device='cuda:0')"
20,0.18252968788146973,"tensor(0.1971, device='cuda:0')","tensor(0.2079, device='cuda:0')"
20,0.189681738615036,"tensor(0.2025, device='cuda:0')","tensor(0.2123, device='cuda:0')"
20,0.19944791495800018,"tensor(0.2078, device='cuda:0')","tensor(0.2167, device='cuda:0')"
20,0.21230879426002502,"tensor(0.2131, device='cuda:0')","tensor(0.2211, device='cuda:0')"
20,0.15537507832050323,"tensor(0.2131, device='cuda:0')","tensor(0.2296, device='cuda:0')"
20,0.16896645724773407,"tensor(0.2131, device='cuda:0')","tensor(0.2379, device='cuda:0')"
20,0.2823528051376343,"tensor(0.2234, device='cuda:0')","tensor(0.2379, device='cuda:0')"
20,0.1997731626033783,"tensor(0.2284, device='cuda:0')","tensor(0.2421, device='cuda:0')"
21,0.29900452494621277,"tensor(0.2384, device='cuda:0')","tensor(0.2421, device='cuda:0')"
21,0.13514994084835052,"tensor(0.2384, device='cuda:0')","tensor(0.2501, device='cuda:0')"
21,0.18679186701774597,"tensor(0.2432, device='cuda:0')","tensor(0.2541, device='cuda:0')"
21,0.19833961129188538,"tensor(0.2480, device='cuda:0')","tensor(0.2581, device='cuda:0')"
21,0.12900739908218384,"tensor(0.2480, device='cuda:0')","tensor(0.2658, device='cuda:0')"
21,0.1339314579963684,"tensor(0.2528, device='cuda:0')","tensor(0.2696, device='cuda:0')"
21,0.17161604762077332,"tensor(0.2574, device='cuda:0')","tensor(0.2734, device='cuda:0')"
21,0.12259010970592499,"tensor(0.2621, device='cuda:0')","tensor(0.2772, device='cuda:0')"
22,0.11951979994773865,"tensor(0.2712, device='cuda:0')","tensor(0.2772, device='cuda:0')"
22,0.15695951879024506,"tensor(0.2801, device='cuda:0')","tensor(0.2772, device='cuda:0')"
22,0.09989702701568604,"tensor(0.2801, device='cuda:0')","tensor(0.2845, device='cuda:0')"
22,0.2225741297006607,"tensor(0.2887, device='cuda:0')","tensor(0.2845, device='cuda:0')"
22,0.38355472683906555,"tensor(0.2929, device='cuda:0')","tensor(0.2882, device='cuda:0')"
22,0.24494308233261108,"tensor(0.3013, device='cuda:0')","tensor(0.2882, device='cuda:0')"
22,0.09047332406044006,"tensor(0.3013, device='cuda:0')","tensor(0.2953, device='cuda:0')"
22,0.1302242875099182,"tensor(0.3094, device='cuda:0')","tensor(0.2953, device='cuda:0')"
23,0.06731612235307693,"tensor(0.3094, device='cuda:0')","tensor(0.3023, device='cuda:0')"
23,0.1115822046995163,"tensor(0.3134, device='cuda:0')","tensor(0.3058, device='cuda:0')"
23,0.11330849677324295,"tensor(0.3174, device='cuda:0')","tensor(0.3092, device='cuda:0')"
23,0.1568436324596405,"tensor(0.3252, device='cuda:0')","tensor(0.3092, device='cuda:0')"
23,0.06651932001113892,"tensor(0.3252, device='cuda:0')","tensor(0.3159, device='cuda:0')"
23,0.07589927315711975,"tensor(0.3252, device='cuda:0')","tensor(0.3225, device='cuda:0')"
23,0.06663498282432556,"tensor(0.3252, device='cuda:0')","tensor(0.3290, device='cuda:0')"
23,0.1542365550994873,"tensor(0.3328, device='cuda:0')","tensor(0.3290, device='cuda:0')"
24,0.14956603944301605,"tensor(0.3403, device='cuda:0')","tensor(0.3290, device='cuda:0')"
24,0.16405089199543,"tensor(0.3476, device='cuda:0')","tensor(0.3290, device='cuda:0')"
24,0.13893099129199982,"tensor(0.3511, device='cuda:0')","tensor(0.3322, device='cuda:0')"
24,0.0903882160782814,"tensor(0.3547, device='cuda:0')","tensor(0.3353, device='cuda:0')"
24,0.16822777688503265,"tensor(0.3582, device='cuda:0')","tensor(0.3385, device='cuda:0')"
24,0.17668798565864563,"tensor(0.3617, device='cuda:0')","tensor(0.3416, device='cuda:0')"
24,0.11521361023187637,"tensor(0.3651, device='cuda:0')","tensor(0.3447, device='cuda:0')"
24,0.05595114454627037,"tensor(0.3651, device='cuda:0')","tensor(0.3507, device='cuda:0')"
25,0.3440172076225281,"tensor(0.3718, device='cuda:0')","tensor(0.3507, device='cuda:0')"
25,0.05452699959278107,"tensor(0.3751, device='cuda:0')","tensor(0.3537, device='cuda:0')"
25,0.1011999100446701,"tensor(0.3784, device='cuda:0')","tensor(0.3567, device='cuda:0')"
25,0.13863180577754974,"tensor(0.3849, device='cuda:0')","tensor(0.3567, device='cuda:0')"
25,0.05217270180583,"tensor(0.3849, device='cuda:0')","tensor(0.3625, device='cuda:0')"
25,0.05088985711336136,"tensor(0.3849, device='cuda:0')","tensor(0.3683, device='cuda:0')"
25,0.17333854734897614,"tensor(0.3912, device='cuda:0')","tensor(0.3683, device='cuda:0')"
25,0.08652110397815704,"tensor(0.3944, device='cuda:0')","tensor(0.3711, device='cuda:0')"
26,0.08518610894680023,"tensor(0.4005, device='cuda:0')","tensor(0.3711, device='cuda:0')"
26,0.0812312439084053,"tensor(0.4036, device='cuda:0')","tensor(0.3739, device='cuda:0')"
26,0.07474220544099808,"tensor(0.4066, device='cuda:0')","tensor(0.3767, device='cuda:0')"
26,0.05064650997519493,"tensor(0.4066, device='cuda:0')","tensor(0.3822, device='cuda:0')"
26,0.09808827191591263,"tensor(0.4095, device='cuda:0')","tensor(0.3849, device='cuda:0')"
26,0.04803856834769249,"tensor(0.4095, device='cuda:0')","tensor(0.3903, device='cuda:0')"
26,0.1859259456396103,"tensor(0.4154, device='cuda:0')","tensor(0.3903, device='cuda:0')"
26,0.05085290968418121,"tensor(0.4154, device='cuda:0')","tensor(0.3955, device='cuda:0')"
27,0.08714143186807632,"tensor(0.4182, device='cuda:0')","tensor(0.3981, device='cuda:0')"
27,0.042672112584114075,"tensor(0.4182, device='cuda:0')","tensor(0.4032, device='cuda:0')"
27,0.0417323000729084,"tensor(0.4182, device='cuda:0')","tensor(0.4083, device='cuda:0')"
27,0.12988585233688354,"tensor(0.4211, device='cuda:0')","tensor(0.4108, device='cuda:0')"
27,0.04262731969356537,"tensor(0.4211, device='cuda:0')","tensor(0.4157, device='cuda:0')"
27,0.04873685538768768,"tensor(0.4239, device='cuda:0')","tensor(0.4181, device='cuda:0')"
27,0.13552498817443848,"tensor(0.4267, device='cuda:0')","tensor(0.4205, device='cuda:0')"
27,0.04149236902594566,"tensor(0.4267, device='cuda:0')","tensor(0.4253, device='cuda:0')"
28,0.08546328544616699,"tensor(0.4295, device='cuda:0')","tensor(0.4276, device='cuda:0')"
28,0.04731898382306099,"tensor(0.4322, device='cuda:0')","tensor(0.4299, device='cuda:0')"
28,0.18991237878799438,"tensor(0.4376, device='cuda:0')","tensor(0.4299, device='cuda:0')"
28,0.09289476275444031,"tensor(0.4403, device='cuda:0')","tensor(0.4322, device='cuda:0')"
28,0.041073981672525406,"tensor(0.4403, device='cuda:0')","tensor(0.4368, device='cuda:0')"
28,0.08049273490905762,"tensor(0.4429, device='cuda:0')","tensor(0.4390, device='cuda:0')"
28,0.040348295122385025,"tensor(0.4429, device='cuda:0')","tensor(0.4435, device='cuda:0')"
28,0.16827119886875153,"tensor(0.4455, device='cuda:0')","tensor(0.4457, device='cuda:0')"
29,0.06326639652252197,"tensor(0.4481, device='cuda:0')","tensor(0.4479, device='cuda:0')"
29,0.1398632675409317,"tensor(0.4532, device='cuda:0')","tensor(0.4479, device='cuda:0')"
29,0.11227603256702423,"tensor(0.4557, device='cuda:0')","tensor(0.4500, device='cuda:0')"
29,0.1053851842880249,"tensor(0.4582, device='cuda:0')","tensor(0.4522, device='cuda:0')"
29,0.2015298306941986,"tensor(0.4631, device='cuda:0')","tensor(0.4522, device='cuda:0')"
29,0.12552966177463531,"tensor(0.4655, device='cuda:0')","tensor(0.4543, device='cuda:0')"
29,0.04016623646020889,"tensor(0.4655, device='cuda:0')","tensor(0.4585, device='cuda:0')"
29,0.1134302169084549,"tensor(0.4679, device='cuda:0')","tensor(0.4606, device='cuda:0')"
30,0.07400611788034439,"tensor(0.4703, device='cuda:0')","tensor(0.4627, device='cuda:0')"
30,0.04104718193411827,"tensor(0.4703, device='cuda:0')","tensor(0.4668, device='cuda:0')"
30,0.0757853165268898,"tensor(0.4727, device='cuda:0')","tensor(0.4688, device='cuda:0')"
30,0.06508411467075348,"tensor(0.4750, device='cuda:0')","tensor(0.4708, device='cuda:0')"
30,0.09767340123653412,"tensor(0.4796, device='cuda:0')","tensor(0.4708, device='cuda:0')"
30,0.1488620787858963,"tensor(0.4819, device='cuda:0')","tensor(0.4728, device='cuda:0')"
30,0.03980635851621628,"tensor(0.4819, device='cuda:0')","tensor(0.4767, device='cuda:0')"
30,0.1707777976989746,"tensor(0.4864, device='cuda:0')","tensor(0.4767, device='cuda:0')"
31,0.039604321122169495,"tensor(0.4864, device='cuda:0')","tensor(0.4806, device='cuda:0')"
31,0.05567040294408798,"tensor(0.4886, device='cuda:0')","tensor(0.4825, device='cuda:0')"
31,0.04181047901511192,"tensor(0.4886, device='cuda:0')","tensor(0.4863, device='cuda:0')"
31,0.10367875546216965,"tensor(0.4930, device='cuda:0')","tensor(0.4863, device='cuda:0')"
31,0.06661543995141983,"tensor(0.4973, device='cuda:0')","tensor(0.4863, device='cuda:0')"
31,0.04032186046242714,"tensor(0.4973, device='cuda:0')","tensor(0.4900, device='cuda:0')"
31,0.16192284226417542,"tensor(0.5015, device='cuda:0')","tensor(0.4900, device='cuda:0')"
31,0.08439107239246368,"tensor(0.5036, device='cuda:0')","tensor(0.4919, device='cuda:0')"
32,0.05070686712861061,"tensor(0.5057, device='cuda:0')","tensor(0.4937, device='cuda:0')"
32,0.07091675698757172,"tensor(0.5078, device='cuda:0')","tensor(0.4955, device='cuda:0')"
32,0.040099821984767914,"tensor(0.5078, device='cuda:0')","tensor(0.4991, device='cuda:0')"
32,0.04796193167567253,"tensor(0.5098, device='cuda:0')","tensor(0.5009, device='cuda:0')"
32,0.17660145461559296,"tensor(0.5138, device='cuda:0')","tensor(0.5009, device='cuda:0')"
32,0.04124380275607109,"tensor(0.5138, device='cuda:0')","tensor(0.5044, device='cuda:0')"
32,0.06914655864238739,"tensor(0.5178, device='cuda:0')","tensor(0.5044, device='cuda:0')"
32,0.10188005119562149,"tensor(0.5217, device='cuda:0')","tensor(0.5044, device='cuda:0')"
33,0.03971560671925545,"tensor(0.5217, device='cuda:0')","tensor(0.5079, device='cuda:0')"
33,0.03998208045959473,"tensor(0.5217, device='cuda:0')","tensor(0.5113, device='cuda:0')"
33,0.21358783543109894,"tensor(0.5255, device='cuda:0')","tensor(0.5113, device='cuda:0')"
33,0.17101295292377472,"tensor(0.5292, device='cuda:0')","tensor(0.5113, device='cuda:0')"
33,0.09422417730093002,"tensor(0.5311, device='cuda:0')","tensor(0.5130, device='cuda:0')"
33,0.11142507195472717,"tensor(0.5329, device='cuda:0')","tensor(0.5147, device='cuda:0')"
33,0.0409788079559803,"tensor(0.5329, device='cuda:0')","tensor(0.5180, device='cuda:0')"
33,0.047799672931432724,"tensor(0.5348, device='cuda:0')","tensor(0.5197, device='cuda:0')"
