step,train_loss,train_vqa_open,train_vqa_close
8,6.6523661613464355,"tensor(0.0235, device='cuda:0')","tensor(0.0498, device='cuda:0')"
8,6.667221546173096,"tensor(0.0232, device='cuda:0')","tensor(0.0505, device='cuda:0')"
8,6.912351608276367,"tensor(0.0252, device='cuda:0')","tensor(0.0505, device='cuda:0')"
8,6.255462169647217,"tensor(0.0264, device='cuda:0')","tensor(0.0513, device='cuda:0')"
8,6.857656478881836,"tensor(0.0268, device='cuda:0')","tensor(0.0505, device='cuda:0')"
8,6.981659412384033,"tensor(0.0268, device='cuda:0')","tensor(0.0497, device='cuda:0')"
8,6.452839374542236,"tensor(0.0268, device='cuda:0')","tensor(0.0497, device='cuda:0')"
9,6.759657382965088,"tensor(0.0268, device='cuda:0')","tensor(0.0499, device='cuda:0')"
9,6.821796417236328,"tensor(0.0279, device='cuda:0')","tensor(0.0492, device='cuda:0')"
9,6.463237285614014,"tensor(0.0279, device='cuda:0')","tensor(0.0502, device='cuda:0')"
9,6.7980499267578125,"tensor(0.0294, device='cuda:0')","tensor(0.0507, device='cuda:0')"
9,6.776601314544678,"tensor(0.0294, device='cuda:0')","tensor(0.0514, device='cuda:0')"
9,6.347848892211914,"tensor(0.0290, device='cuda:0')","tensor(0.0507, device='cuda:0')"
9,6.33391809463501,"tensor(0.0304, device='cuda:0')","tensor(0.0507, device='cuda:0')"
9,6.679146766662598,"tensor(0.0305, device='cuda:0')","tensor(0.0500, device='cuda:0')"
10,6.463809967041016,"tensor(0.0314, device='cuda:0')","tensor(0.0505, device='cuda:0')"
10,6.913480281829834,"tensor(0.0310, device='cuda:0')","tensor(0.0505, device='cuda:0')"
10,6.5025248527526855,"tensor(0.0303, device='cuda:0')","tensor(0.0505, device='cuda:0')"
10,6.796072959899902,"tensor(0.0303, device='cuda:0')","tensor(0.0505, device='cuda:0')"
10,6.527473449707031,"tensor(0.0297, device='cuda:0')","tensor(0.0505, device='cuda:0')"
10,6.68140172958374,"tensor(0.0297, device='cuda:0')","tensor(0.0494, device='cuda:0')"
10,6.020171165466309,"tensor(0.0294, device='cuda:0')","tensor(0.0499, device='cuda:0')"
10,6.851443290710449,"tensor(0.0305, device='cuda:0')","tensor(0.0499, device='cuda:0')"
11,7.180489540100098,"tensor(0.0302, device='cuda:0')","tensor(0.0499, device='cuda:0')"
11,6.318498611450195,"tensor(0.0296, device='cuda:0')","tensor(0.0499, device='cuda:0')"
11,6.445882320404053,"tensor(0.0307, device='cuda:0')","tensor(0.0499, device='cuda:0')"
11,6.5177507400512695,"tensor(0.0312, device='cuda:0')","tensor(0.0506, device='cuda:0')"
11,6.3821563720703125,"tensor(0.0307, device='cuda:0')","tensor(0.0506, device='cuda:0')"
11,6.319272041320801,"tensor(0.0304, device='cuda:0')","tensor(0.0506, device='cuda:0')"
11,6.465538501739502,"tensor(0.0301, device='cuda:0')","tensor(0.0499, device='cuda:0')"
11,6.156930923461914,"tensor(0.0301, device='cuda:0')","tensor(0.0497, device='cuda:0')"
12,6.579110145568848,"tensor(0.0299, device='cuda:0')","tensor(0.0492, device='cuda:0')"
12,6.448056697845459,"tensor(0.0298, device='cuda:0')","tensor(0.0486, device='cuda:0')"
12,6.1966633796691895,"tensor(0.0296, device='cuda:0')","tensor(0.0481, device='cuda:0')"
12,6.264327049255371,"tensor(0.0296, device='cuda:0')","tensor(0.0488, device='cuda:0')"
12,5.895711421966553,"tensor(0.0293, device='cuda:0')","tensor(0.0493, device='cuda:0')"
12,6.3649582862854,"tensor(0.0291, device='cuda:0')","tensor(0.0487, device='cuda:0')"
12,6.494165897369385,"tensor(0.0291, device='cuda:0')","tensor(0.0487, device='cuda:0')"
12,6.820509433746338,"tensor(0.0298, device='cuda:0')","tensor(0.0487, device='cuda:0')"
13,6.509301662445068,"tensor(0.0297, device='cuda:0')","tensor(0.0487, device='cuda:0')"
13,6.395339012145996,"tensor(0.0305, device='cuda:0')","tensor(0.0487, device='cuda:0')"
13,6.485207557678223,"tensor(0.0304, device='cuda:0')","tensor(0.0487, device='cuda:0')"
13,6.451231956481934,"tensor(0.0306, device='cuda:0')","tensor(0.0492, device='cuda:0')"
13,6.192655086517334,"tensor(0.0306, device='cuda:0')","tensor(0.0489, device='cuda:0')"
13,6.144960880279541,"tensor(0.0320, device='cuda:0')","tensor(0.0489, device='cuda:0')"
13,6.201133728027344,"tensor(0.0317, device='cuda:0')","tensor(0.0484, device='cuda:0')"
13,6.274706840515137,"tensor(0.0315, device='cuda:0')","tensor(0.0488, device='cuda:0')"
14,6.245143413543701,"tensor(0.0315, device='cuda:0')","tensor(0.0490, device='cuda:0')"
14,6.5188422203063965,"tensor(0.0312, device='cuda:0')","tensor(0.0485, device='cuda:0')"
14,6.406452655792236,"tensor(0.0312, device='cuda:0')","tensor(0.0485, device='cuda:0')"
14,6.032515048980713,"tensor(0.0312, device='cuda:0')","tensor(0.0475, device='cuda:0')"
14,6.821349143981934,"tensor(0.0311, device='cuda:0')","tensor(0.0475, device='cuda:0')"
14,6.622071743011475,"tensor(0.0309, device='cuda:0')","tensor(0.0479, device='cuda:0')"
14,6.492504596710205,"tensor(0.0306, device='cuda:0')","tensor(0.0479, device='cuda:0')"
14,6.477869987487793,"tensor(0.0306, device='cuda:0')","tensor(0.0470, device='cuda:0')"
15,6.15703821182251,"tensor(0.0304, device='cuda:0')","tensor(0.0474, device='cuda:0')"
15,6.093493938446045,"tensor(0.0310, device='cuda:0')","tensor(0.0469, device='cuda:0')"
15,6.077740669250488,"tensor(0.0308, device='cuda:0')","tensor(0.0465, device='cuda:0')"
15,6.313034534454346,"tensor(0.0308, device='cuda:0')","tensor(0.0456, device='cuda:0')"
15,6.550625801086426,"tensor(0.0306, device='cuda:0')","tensor(0.0458, device='cuda:0')"
15,5.921356678009033,"tensor(0.0306, device='cuda:0')","tensor(0.0458, device='cuda:0')"
15,6.296792507171631,"tensor(0.0306, device='cuda:0')","tensor(0.0462, device='cuda:0')"
15,5.898764133453369,"tensor(0.0306, device='cuda:0')","tensor(0.0458, device='cuda:0')"
16,6.39103364944458,"tensor(0.0308, device='cuda:0')","tensor(0.0460, device='cuda:0')"
16,6.068318843841553,"tensor(0.0306, device='cuda:0')","tensor(0.0460, device='cuda:0')"
16,5.819750785827637,"tensor(0.0303, device='cuda:0')","tensor(0.0460, device='cuda:0')"
16,6.236217498779297,"tensor(0.0299, device='cuda:0')","tensor(0.0460, device='cuda:0')"
16,6.02817964553833,"tensor(0.0298, device='cuda:0')","tensor(0.0460, device='cuda:0')"
16,6.01896858215332,"tensor(0.0297, device='cuda:0')","tensor(0.0456, device='cuda:0')"
16,5.959708213806152,"tensor(0.0295, device='cuda:0')","tensor(0.0458, device='cuda:0')"
16,6.318522930145264,"tensor(0.0295, device='cuda:0')","tensor(0.0455, device='cuda:0')"
17,6.310147285461426,"tensor(0.0301, device='cuda:0')","tensor(0.0451, device='cuda:0')"
17,5.951074600219727,"tensor(0.0309, device='cuda:0')","tensor(0.0451, device='cuda:0')"
17,5.732179164886475,"tensor(0.0309, device='cuda:0')","tensor(0.0455, device='cuda:0')"
17,6.236355304718018,"tensor(0.0307, device='cuda:0')","tensor(0.0452, device='cuda:0')"
17,6.070981025695801,"tensor(0.0309, device='cuda:0')","tensor(0.0452, device='cuda:0')"
17,5.845093250274658,"tensor(0.0305, device='cuda:0')","tensor(0.0452, device='cuda:0')"
17,5.995049953460693,"tensor(0.0303, device='cuda:0')","tensor(0.0456, device='cuda:0')"
17,5.743656158447266,"tensor(0.0302, device='cuda:0')","tensor(0.0456, device='cuda:0')"
18,5.417517185211182,"tensor(0.0302, device='cuda:0')","tensor(0.0464, device='cuda:0')"
18,5.67929744720459,"tensor(0.0300, device='cuda:0')","tensor(0.0459, device='cuda:0')"
18,5.577828407287598,"tensor(0.0300, device='cuda:0')","tensor(0.0460, device='cuda:0')"
18,5.500729084014893,"tensor(0.0302, device='cuda:0')","tensor(0.0457, device='cuda:0')"
18,5.568143844604492,"tensor(0.0301, device='cuda:0')","tensor(0.0453, device='cuda:0')"
18,5.6591081619262695,"tensor(0.0301, device='cuda:0')","tensor(0.0447, device='cuda:0')"
18,6.063015460968018,"tensor(0.0297, device='cuda:0')","tensor(0.0447, device='cuda:0')"
18,5.709023952484131,"tensor(0.0294, device='cuda:0')","tensor(0.0447, device='cuda:0')"
19,5.376030921936035,"tensor(0.0297, device='cuda:0')","tensor(0.0447, device='cuda:0')"
19,5.399428844451904,"tensor(0.0300, device='cuda:0')","tensor(0.0447, device='cuda:0')"
19,5.503221035003662,"tensor(0.0298, device='cuda:0')","tensor(0.0444, device='cuda:0')"
19,5.448609352111816,"tensor(0.0301, device='cuda:0')","tensor(0.0448, device='cuda:0')"
19,5.44454288482666,"tensor(0.0301, device='cuda:0')","tensor(0.0448, device='cuda:0')"
19,5.6595234870910645,"tensor(0.0301, device='cuda:0')","tensor(0.0448, device='cuda:0')"
19,5.8016486167907715,"tensor(0.0304, device='cuda:0')","tensor(0.0449, device='cuda:0')"
19,5.404917240142822,"tensor(0.0302, device='cuda:0')","tensor(0.0446, device='cuda:0')"
20,5.309474945068359,"tensor(0.0302, device='cuda:0')","tensor(0.0444, device='cuda:0')"
20,5.008373260498047,"tensor(0.0304, device='cuda:0')","tensor(0.0444, device='cuda:0')"
20,5.3095879554748535,"tensor(0.0302, device='cuda:0')","tensor(0.0448, device='cuda:0')"
20,4.920987129211426,"tensor(0.0301, device='cuda:0')","tensor(0.0448, device='cuda:0')"
20,5.212711334228516,"tensor(0.0299, device='cuda:0')","tensor(0.0445, device='cuda:0')"
20,4.848272323608398,"tensor(0.0296, device='cuda:0')","tensor(0.0445, device='cuda:0')"
20,5.278294086456299,"tensor(0.0294, device='cuda:0')","tensor(0.0442, device='cuda:0')"
20,5.453680515289307,"tensor(0.0294, device='cuda:0')","tensor(0.0435, device='cuda:0')"
21,5.340784072875977,"tensor(0.0293, device='cuda:0')","tensor(0.0432, device='cuda:0')"
21,5.15299129486084,"tensor(0.0293, device='cuda:0')","tensor(0.0431, device='cuda:0')"
21,5.302376747131348,"tensor(0.0295, device='cuda:0')","tensor(0.0431, device='cuda:0')"
21,5.065942287445068,"tensor(0.0293, device='cuda:0')","tensor(0.0431, device='cuda:0')"
21,4.900824069976807,"tensor(0.0291, device='cuda:0')","tensor(0.0431, device='cuda:0')"
21,5.0470452308654785,"tensor(0.0289, device='cuda:0')","tensor(0.0432, device='cuda:0')"
21,5.418097972869873,"tensor(0.0289, device='cuda:0')","tensor(0.0432, device='cuda:0')"
21,5.1220526695251465,"tensor(0.0288, device='cuda:0')","tensor(0.0435, device='cuda:0')"
22,4.35526180267334,"tensor(0.0286, device='cuda:0')","tensor(0.0435, device='cuda:0')"
22,4.87506628036499,"tensor(0.0286, device='cuda:0')","tensor(0.0435, device='cuda:0')"
22,4.401673793792725,"tensor(0.0285, device='cuda:0')","tensor(0.0432, device='cuda:0')"
22,4.387574195861816,"tensor(0.0283, device='cuda:0')","tensor(0.0436, device='cuda:0')"
22,4.616225242614746,"tensor(0.0282, device='cuda:0')","tensor(0.0434, device='cuda:0')"
22,4.747786521911621,"tensor(0.0282, device='cuda:0')","tensor(0.0440, device='cuda:0')"
22,4.935152530670166,"tensor(0.0281, device='cuda:0')","tensor(0.0440, device='cuda:0')"
22,4.2796406745910645,"tensor(0.0279, device='cuda:0')","tensor(0.0443, device='cuda:0')"
23,4.184602737426758,"tensor(0.0280, device='cuda:0')","tensor(0.0440, device='cuda:0')"
23,4.845783710479736,"tensor(0.0278, device='cuda:0')","tensor(0.0440, device='cuda:0')"
23,4.418156623840332,"tensor(0.0278, device='cuda:0')","tensor(0.0446, device='cuda:0')"
23,4.472749710083008,"tensor(0.0279, device='cuda:0')","tensor(0.0448, device='cuda:0')"
23,4.353099346160889,"tensor(0.0277, device='cuda:0')","tensor(0.0448, device='cuda:0')"
23,4.198940277099609,"tensor(0.0275, device='cuda:0')","tensor(0.0448, device='cuda:0')"
23,4.761639595031738,"tensor(0.0278, device='cuda:0')","tensor(0.0448, device='cuda:0')"
23,4.513131141662598,"tensor(0.0280, device='cuda:0')","tensor(0.0446, device='cuda:0')"
24,4.075494766235352,"tensor(0.0285, device='cuda:0')","tensor(0.0446, device='cuda:0')"
24,4.015610694885254,"tensor(0.0285, device='cuda:0')","tensor(0.0452, device='cuda:0')"
24,4.120296955108643,"tensor(0.0284, device='cuda:0')","tensor(0.0455, device='cuda:0')"
24,4.076467037200928,"tensor(0.0281, device='cuda:0')","tensor(0.0455, device='cuda:0')"
24,4.260967254638672,"tensor(0.0281, device='cuda:0')","tensor(0.0458, device='cuda:0')"
24,3.8842544555664062,"tensor(0.0280, device='cuda:0')","tensor(0.0462, device='cuda:0')"
24,3.8923895359039307,"tensor(0.0280, device='cuda:0')","tensor(0.0464, device='cuda:0')"
24,4.0778326988220215,"tensor(0.0279, device='cuda:0')","tensor(0.0464, device='cuda:0')"
25,3.4668147563934326,"tensor(0.0281, device='cuda:0')","tensor(0.0461, device='cuda:0')"
25,3.2764928340911865,"tensor(0.0281, device='cuda:0')","tensor(0.0461, device='cuda:0')"
25,3.672935724258423,"tensor(0.0281, device='cuda:0')","tensor(0.0461, device='cuda:0')"
25,3.449728488922119,"tensor(0.0281, device='cuda:0')","tensor(0.0456, device='cuda:0')"
25,3.716020107269287,"tensor(0.0281, device='cuda:0')","tensor(0.0453, device='cuda:0')"
25,3.584385633468628,"tensor(0.0281, device='cuda:0')","tensor(0.0454, device='cuda:0')"
25,3.81626296043396,"tensor(0.0281, device='cuda:0')","tensor(0.0452, device='cuda:0')"
25,3.8113937377929688,"tensor(0.0280, device='cuda:0')","tensor(0.0449, device='cuda:0')"
26,3.2189218997955322,"tensor(0.0278, device='cuda:0')","tensor(0.0449, device='cuda:0')"
26,3.2664973735809326,"tensor(0.0277, device='cuda:0')","tensor(0.0449, device='cuda:0')"
26,3.606614589691162,"tensor(0.0277, device='cuda:0')","tensor(0.0453, device='cuda:0')"
26,3.4068620204925537,"tensor(0.0276, device='cuda:0')","tensor(0.0450, device='cuda:0')"
26,3.4432790279388428,"tensor(0.0275, device='cuda:0')","tensor(0.0450, device='cuda:0')"
26,3.3792991638183594,"tensor(0.0275, device='cuda:0')","tensor(0.0453, device='cuda:0')"
26,3.1634204387664795,"tensor(0.0274, device='cuda:0')","tensor(0.0457, device='cuda:0')"
26,3.316215991973877,"tensor(0.0272, device='cuda:0')","tensor(0.0457, device='cuda:0')"
27,2.9924874305725098,"tensor(0.0271, device='cuda:0')","tensor(0.0454, device='cuda:0')"
27,2.9532313346862793,"tensor(0.0271, device='cuda:0')","tensor(0.0454, device='cuda:0')"
27,2.7427077293395996,"tensor(0.0269, device='cuda:0')","tensor(0.0454, device='cuda:0')"
27,3.031594753265381,"tensor(0.0269, device='cuda:0')","tensor(0.0457, device='cuda:0')"
27,2.991523027420044,"tensor(0.0269, device='cuda:0')","tensor(0.0459, device='cuda:0')"
27,2.850498676300049,"tensor(0.0268, device='cuda:0')","tensor(0.0462, device='cuda:0')"
27,2.6313700675964355,"tensor(0.0265, device='cuda:0')","tensor(0.0462, device='cuda:0')"
27,2.7647712230682373,"tensor(0.0264, device='cuda:0')","tensor(0.0460, device='cuda:0')"
28,2.2019200325012207,"tensor(0.0266, device='cuda:0')","tensor(0.0457, device='cuda:0')"
28,2.472400188446045,"tensor(0.0269, device='cuda:0')","tensor(0.0457, device='cuda:0')"
28,2.380403995513916,"tensor(0.0271, device='cuda:0')","tensor(0.0457, device='cuda:0')"
28,2.2759082317352295,"tensor(0.0270, device='cuda:0')","tensor(0.0454, device='cuda:0')"
28,2.0365514755249023,"tensor(0.0269, device='cuda:0')","tensor(0.0454, device='cuda:0')"
28,2.189941883087158,"tensor(0.0268, device='cuda:0')","tensor(0.0452, device='cuda:0')"
28,2.6305530071258545,"tensor(0.0269, device='cuda:0')","tensor(0.0450, device='cuda:0')"
28,2.382232666015625,"tensor(0.0272, device='cuda:0')","tensor(0.0450, device='cuda:0')"
29,1.4397984743118286,"tensor(0.0272, device='cuda:0')","tensor(0.0455, device='cuda:0')"
29,1.7166334390640259,"tensor(0.0274, device='cuda:0')","tensor(0.0455, device='cuda:0')"
29,2.068546772003174,"tensor(0.0276, device='cuda:0')","tensor(0.0453, device='cuda:0')"
29,1.6769403219223022,"tensor(0.0277, device='cuda:0')","tensor(0.0450, device='cuda:0')"
29,1.679682731628418,"tensor(0.0277, device='cuda:0')","tensor(0.0454, device='cuda:0')"
29,1.8202838897705078,"tensor(0.0277, device='cuda:0')","tensor(0.0454, device='cuda:0')"
29,1.6674258708953857,"tensor(0.0276, device='cuda:0')","tensor(0.0457, device='cuda:0')"
29,1.480824589729309,"tensor(0.0275, device='cuda:0')","tensor(0.0459, device='cuda:0')"
30,1.6869561672210693,"tensor(0.0275, device='cuda:0')","tensor(0.0454, device='cuda:0')"
30,1.5671249628067017,"tensor(0.0273, device='cuda:0')","tensor(0.0454, device='cuda:0')"
30,1.2821475267410278,"tensor(0.0274, device='cuda:0')","tensor(0.0457, device='cuda:0')"
30,1.5909143686294556,"tensor(0.0272, device='cuda:0')","tensor(0.0457, device='cuda:0')"
30,1.2486263513565063,"tensor(0.0273, device='cuda:0')","tensor(0.0457, device='cuda:0')"
30,1.4022873640060425,"tensor(0.0277, device='cuda:0')","tensor(0.0454, device='cuda:0')"
30,1.1730437278747559,"tensor(0.0278, device='cuda:0')","tensor(0.0454, device='cuda:0')"
30,1.36162531375885,"tensor(0.0282, device='cuda:0')","tensor(0.0458, device='cuda:0')"
31,0.8579623103141785,"tensor(0.0282, device='cuda:0')","tensor(0.0460, device='cuda:0')"
31,0.9643425941467285,"tensor(0.0281, device='cuda:0')","tensor(0.0457, device='cuda:0')"
31,0.962492823600769,"tensor(0.0279, device='cuda:0')","tensor(0.0457, device='cuda:0')"
31,0.7984338998794556,"tensor(0.0277, device='cuda:0')","tensor(0.0460, device='cuda:0')"
31,0.8653352856636047,"tensor(0.0277, device='cuda:0')","tensor(0.0460, device='cuda:0')"
31,0.9805634021759033,"tensor(0.0280, device='cuda:0')","tensor(0.0462, device='cuda:0')"
31,0.8954149484634399,"tensor(0.0280, device='cuda:0')","tensor(0.0466, device='cuda:0')"
31,0.8717437386512756,"tensor(0.0281, device='cuda:0')","tensor(0.0464, device='cuda:0')"
32,0.6454913020133972,"tensor(0.0280, device='cuda:0')","tensor(0.0466, device='cuda:0')"
32,0.9284228086471558,"tensor(0.0279, device='cuda:0')","tensor(0.0464, device='cuda:0')"
32,0.7727950811386108,"tensor(0.0278, device='cuda:0')","tensor(0.0466, device='cuda:0')"
32,0.7517791986465454,"tensor(0.0280, device='cuda:0')","tensor(0.0466, device='cuda:0')"
32,0.7755528092384338,"tensor(0.0281, device='cuda:0')","tensor(0.0464, device='cuda:0')"
32,0.8060559630393982,"tensor(0.0282, device='cuda:0')","tensor(0.0466, device='cuda:0')"
32,0.7483559846878052,"tensor(0.0282, device='cuda:0')","tensor(0.0466, device='cuda:0')"
32,0.7587932348251343,"tensor(0.0281, device='cuda:0')","tensor(0.0468, device='cuda:0')"
33,0.631375253200531,"tensor(0.0281, device='cuda:0')","tensor(0.0464, device='cuda:0')"
33,0.5817087888717651,"tensor(0.0281, device='cuda:0')","tensor(0.0462, device='cuda:0')"
33,0.6352134346961975,"tensor(0.0282, device='cuda:0')","tensor(0.0460, device='cuda:0')"
33,0.6279696226119995,"tensor(0.0281, device='cuda:0')","tensor(0.0460, device='cuda:0')"
33,0.6624305844306946,"tensor(0.0281, device='cuda:0')","tensor(0.0460, device='cuda:0')"
33,0.6756641268730164,"tensor(0.0281, device='cuda:0')","tensor(0.0465, device='cuda:0')"
33,0.6479747891426086,"tensor(0.0280, device='cuda:0')","tensor(0.0462, device='cuda:0')"
33,0.6724879741668701,"tensor(0.0280, device='cuda:0')","tensor(0.0462, device='cuda:0')"
34,0.5463655591011047,"tensor(0.0279, device='cuda:0')","tensor(0.0463, device='cuda:0')"
34,0.4968734085559845,"tensor(0.0278, device='cuda:0')","tensor(0.0461, device='cuda:0')"
34,0.6386620998382568,"tensor(0.0278, device='cuda:0')","tensor(0.0461, device='cuda:0')"
34,0.5007933378219604,"tensor(0.0277, device='cuda:0')","tensor(0.0459, device='cuda:0')"
34,0.5947601199150085,"tensor(0.0278, device='cuda:0')","tensor(0.0458, device='cuda:0')"
34,0.5250598788261414,"tensor(0.0277, device='cuda:0')","tensor(0.0460, device='cuda:0')"
34,0.4730431139469147,"tensor(0.0277, device='cuda:0')","tensor(0.0459, device='cuda:0')"
34,0.5059269070625305,"tensor(0.0277, device='cuda:0')","tensor(0.0459, device='cuda:0')"
35,0.5243638753890991,"tensor(0.0277, device='cuda:0')","tensor(0.0462, device='cuda:0')"
35,0.49003875255584717,"tensor(0.0276, device='cuda:0')","tensor(0.0464, device='cuda:0')"
35,0.5251795053482056,"tensor(0.0276, device='cuda:0')","tensor(0.0462, device='cuda:0')"
35,0.430374413728714,"tensor(0.0276, device='cuda:0')","tensor(0.0467, device='cuda:0')"
35,0.5016363263130188,"tensor(0.0275, device='cuda:0')","tensor(0.0465, device='cuda:0')"
35,0.4631313681602478,"tensor(0.0275, device='cuda:0')","tensor(0.0465, device='cuda:0')"
35,0.5267013311386108,"tensor(0.0276, device='cuda:0')","tensor(0.0464, device='cuda:0')"
35,0.4735890030860901,"tensor(0.0275, device='cuda:0')","tensor(0.0464, device='cuda:0')"
