step,train_loss,train_vqa_open,train_vqa_close
4,0.001552815898321569,"tensor(0.1659, device='cuda:0')","tensor(0.6598, device='cuda:0')"
4,0.012258978560566902,"tensor(0.1651, device='cuda:0')","tensor(0.6400, device='cuda:0')"
4,0.023969199508428574,"tensor(0.1622, device='cuda:0')","tensor(0.6214, device='cuda:0')"
4,0.0019361644517630339,"tensor(0.1622, device='cuda:0')","tensor(0.6095, device='cuda:0')"
4,0.04961211606860161,"tensor(0.1579, device='cuda:0')","tensor(0.6095, device='cuda:0')"
4,0.0408981591463089,"tensor(0.1538, device='cuda:0')","tensor(0.6095, device='cuda:0')"
4,0.09238050878047943,"tensor(0.1594, device='cuda:0')","tensor(0.6204, device='cuda:0')"
4,0.024203358218073845,"tensor(0.1575, device='cuda:0')","tensor(0.6204, device='cuda:0')"
5,0.03166196495294571,"tensor(0.1538, device='cuda:0')","tensor(0.6204, device='cuda:0')"
5,0.001941876020282507,"tensor(0.1538, device='cuda:0')","tensor(0.6404, device='cuda:0')"
5,0.011372712440788746,"tensor(0.1533, device='cuda:0')","tensor(0.6496, device='cuda:0')"
5,0.029840221628546715,"tensor(0.1630, device='cuda:0')","tensor(0.6555, device='cuda:0')"
5,0.0034264305140823126,"tensor(0.1630, device='cuda:0')","tensor(0.6639, device='cuda:0')"
5,0.015549711883068085,"tensor(0.1613, device='cuda:0')","tensor(0.6639, device='cuda:0')"
5,0.013446501456201077,"tensor(0.1643, device='cuda:0')","tensor(0.6532, device='cuda:0')"
5,0.0011013541370630264,"tensor(0.1643, device='cuda:0')","tensor(0.6667, device='cuda:0')"
6,0.045603908598423004,"tensor(0.1615, device='cuda:0')","tensor(0.6565, device='cuda:0')"
6,0.014042491093277931,"tensor(0.1610, device='cuda:0')","tensor(0.6617, device='cuda:0')"
6,0.0006225982215255499,"tensor(0.1610, device='cuda:0')","tensor(0.6739, device='cuda:0')"
6,0.0023555615916848183,"tensor(0.1610, device='cuda:0')","tensor(0.6643, device='cuda:0')"
6,0.001658205408602953,"tensor(0.1610, device='cuda:0')","tensor(0.6599, device='cuda:0')"
6,0.0019174430053681135,"tensor(0.1610, device='cuda:0')","tensor(0.6579, device='cuda:0')"
6,0.04477544128894806,"tensor(0.1605, device='cuda:0')","tensor(0.6623, device='cuda:0')"
6,0.0013888647081330419,"tensor(0.1605, device='cuda:0')","tensor(0.6730, device='cuda:0')"
7,0.009976651519536972,"tensor(0.1541, device='cuda:0')","tensor(0.6770, device='cuda:0')"
7,0.014982439577579498,"tensor(0.1454, device='cuda:0')","tensor(0.6687, device='cuda:0')"
7,0.0015736162895336747,"tensor(0.1454, device='cuda:0')","tensor(0.6627, device='cuda:0')"
7,0.019855922088027,"tensor(0.1424, device='cuda:0')","tensor(0.6627, device='cuda:0')"
7,0.02428044192492962,"tensor(0.1449, device='cuda:0')","tensor(0.6686, device='cuda:0')"
7,0.11852791160345078,"tensor(0.1461, device='cuda:0')","tensor(0.6686, device='cuda:0')"
7,0.001283748890273273,"tensor(0.1461, device='cuda:0')","tensor(0.6497, device='cuda:0')"
7,0.010162676684558392,"tensor(0.1448, device='cuda:0')","tensor(0.6536, device='cuda:0')"
8,0.011188599281013012,"tensor(0.1436, device='cuda:0')","tensor(0.6429, device='cuda:0')"
8,0.0215442031621933,"tensor(0.1417, device='cuda:0')","tensor(0.6429, device='cuda:0')"
8,0.006109204143285751,"tensor(0.1405, device='cuda:0')","tensor(0.6429, device='cuda:0')"
8,0.007560116704553366,"tensor(0.1387, device='cuda:0')","tensor(0.6359, device='cuda:0')"
8,0.09266994148492813,"tensor(0.1305, device='cuda:0')","tensor(0.6359, device='cuda:0')"
8,0.0008272826089523733,"tensor(0.1305, device='cuda:0')","tensor(0.6330, device='cuda:0')"
8,0.011220372281968594,"tensor(0.1296, device='cuda:0')","tensor(0.6330, device='cuda:0')"
8,0.018248770385980606,"tensor(0.1322, device='cuda:0')","tensor(0.6263, device='cuda:0')"
9,0.01706506684422493,"tensor(0.1324, device='cuda:0')","tensor(0.6263, device='cuda:0')"
9,0.03146835044026375,"tensor(0.1315, device='cuda:0')","tensor(0.6302, device='cuda:0')"
9,0.0015002470463514328,"tensor(0.1315, device='cuda:0')","tensor(0.6276, device='cuda:0')"
9,0.011848082765936852,"tensor(0.1247, device='cuda:0')","tensor(0.6276, device='cuda:0')"
9,0.04276624694466591,"tensor(0.1237, device='cuda:0')","tensor(0.6276, device='cuda:0')"
9,0.03217664361000061,"tensor(0.1240, device='cuda:0')","tensor(0.6276, device='cuda:0')"
9,0.04185407981276512,"tensor(0.1263, device='cuda:0')","tensor(0.6276, device='cuda:0')"
9,0.016082921996712685,"tensor(0.1245, device='cuda:0')","tensor(0.6332, device='cuda:0')"
10,0.06213768199086189,"tensor(0.1304, device='cuda:0')","tensor(0.6332, device='cuda:0')"
10,0.0362403430044651,"tensor(0.1289, device='cuda:0')","tensor(0.6332, device='cuda:0')"
10,0.0014768308028578758,"tensor(0.1289, device='cuda:0')","tensor(0.6422, device='cuda:0')"
10,0.0011104759760200977,"tensor(0.1289, device='cuda:0')","tensor(0.6381, device='cuda:0')"
10,0.0020545439328998327,"tensor(0.1289, device='cuda:0')","tensor(0.6419, device='cuda:0')"
10,0.07077193260192871,"tensor(0.1282, device='cuda:0')","tensor(0.6468, device='cuda:0')"
10,0.0006457730778492987,"tensor(0.1282, device='cuda:0')","tensor(0.6500, device='cuda:0')"
10,0.007157525513321161,"tensor(0.1272, device='cuda:0')","tensor(0.6547, device='cuda:0')"
11,0.032287079840898514,"tensor(0.1212, device='cuda:0')","tensor(0.6547, device='cuda:0')"
11,0.02571510523557663,"tensor(0.1199, device='cuda:0')","tensor(0.6547, device='cuda:0')"
11,0.022928176447749138,"tensor(0.1222, device='cuda:0')","tensor(0.6593, device='cuda:0')"
11,0.009355279617011547,"tensor(0.1217, device='cuda:0')","tensor(0.6623, device='cuda:0')"
11,0.009658544324338436,"tensor(0.1226, device='cuda:0')","tensor(0.6537, device='cuda:0')"
11,0.010009274818003178,"tensor(0.1250, device='cuda:0')","tensor(0.6537, device='cuda:0')"
11,0.038858771324157715,"tensor(0.1233, device='cuda:0')","tensor(0.6567, device='cuda:0')"
11,0.01341932825744152,"tensor(0.1223, device='cuda:0')","tensor(0.6610, device='cuda:0')"
12,0.00864469725638628,"tensor(0.1248, device='cuda:0')","tensor(0.6555, device='cuda:0')"
12,0.011752288788557053,"tensor(0.1236, device='cuda:0')","tensor(0.6555, device='cuda:0')"
12,0.008053630590438843,"tensor(0.1250, device='cuda:0')","tensor(0.6583, device='cuda:0')"
12,0.004824168514460325,"tensor(0.1244, device='cuda:0')","tensor(0.6529, device='cuda:0')"
12,0.021512871608138084,"tensor(0.1226, device='cuda:0')","tensor(0.6449, device='cuda:0')"
12,0.022060705348849297,"tensor(0.1228, device='cuda:0')","tensor(0.6478, device='cuda:0')"
12,0.01920776627957821,"tensor(0.1223, device='cuda:0')","tensor(0.6478, device='cuda:0')"
12,0.005947190802544355,"tensor(0.1217, device='cuda:0')","tensor(0.6426, device='cuda:0')"
13,0.0011350936256349087,"tensor(0.1217, device='cuda:0')","tensor(0.6496, device='cuda:0')"
13,0.007081217598170042,"tensor(0.1210, device='cuda:0')","tensor(0.6523, device='cuda:0')"
13,0.002068418776616454,"tensor(0.1210, device='cuda:0')","tensor(0.6398, device='cuda:0')"
13,0.01387087069451809,"tensor(0.1263, device='cuda:0')","tensor(0.6426, device='cuda:0')"
13,0.008326524868607521,"tensor(0.1258, device='cuda:0')","tensor(0.6453, device='cuda:0')"
13,0.0019572789315134287,"tensor(0.1258, device='cuda:0')","tensor(0.6421, device='cuda:0')"
13,0.02809722162783146,"tensor(0.1265, device='cuda:0')","tensor(0.6447, device='cuda:0')"
13,0.050070032477378845,"tensor(0.1286, device='cuda:0')","tensor(0.6400, device='cuda:0')"
14,0.0008699198951944709,"tensor(0.1286, device='cuda:0')","tensor(0.6357, device='cuda:0')"
14,0.0031717855017632246,"tensor(0.1280, device='cuda:0')","tensor(0.6396, device='cuda:0')"
14,0.017775729298591614,"tensor(0.1264, device='cuda:0')","tensor(0.6434, device='cuda:0')"
14,0.0025174554903060198,"tensor(0.1264, device='cuda:0')","tensor(0.6471, device='cuda:0')"
14,0.033888448029756546,"tensor(0.1252, device='cuda:0')","tensor(0.6471, device='cuda:0')"
14,0.03655755892395973,"tensor(0.1283, device='cuda:0')","tensor(0.6471, device='cuda:0')"
14,0.0012480267323553562,"tensor(0.1283, device='cuda:0')","tensor(0.6361, device='cuda:0')"
14,0.04637157917022705,"tensor(0.1277, device='cuda:0')","tensor(0.6361, device='cuda:0')"
15,0.01879282481968403,"tensor(0.1293, device='cuda:0')","tensor(0.6318, device='cuda:0')"
15,0.0035243576858192682,"tensor(0.1287, device='cuda:0')","tensor(0.6318, device='cuda:0')"
15,0.0007751096854917705,"tensor(0.1287, device='cuda:0')","tensor(0.6342, device='cuda:0')"
15,0.03372979164123535,"tensor(0.1277, device='cuda:0')","tensor(0.6342, device='cuda:0')"
15,0.0008690834511071444,"tensor(0.1277, device='cuda:0')","tensor(0.6403, device='cuda:0')"
15,0.02245936170220375,"tensor(0.1272, device='cuda:0')","tensor(0.6403, device='cuda:0')"
15,0.008022662252187729,"tensor(0.1268, device='cuda:0')","tensor(0.6361, device='cuda:0')"
15,0.0023117433302104473,"tensor(0.1268, device='cuda:0')","tensor(0.6299, device='cuda:0')"
16,0.0008176363771781325,"tensor(0.1268, device='cuda:0')","tensor(0.6358, device='cuda:0')"
16,0.007070944644510746,"tensor(0.1258, device='cuda:0')","tensor(0.6358, device='cuda:0')"
16,0.03628402575850487,"tensor(0.1291, device='cuda:0')","tensor(0.6381, device='cuda:0')"
16,0.003933031111955643,"tensor(0.1289, device='cuda:0')","tensor(0.6415, device='cuda:0')"
16,0.001750884810462594,"tensor(0.1289, device='cuda:0')","tensor(0.6389, device='cuda:0')"
16,0.001722963759675622,"tensor(0.1289, device='cuda:0')","tensor(0.6444, device='cuda:0')"
16,0.0273736622184515,"tensor(0.1284, device='cuda:0')","tensor(0.6476, device='cuda:0')"
16,0.001049885875545442,"tensor(0.1284, device='cuda:0')","tensor(0.6518, device='cuda:0')"
17,0.0014791646972298622,"tensor(0.1284, device='cuda:0')","tensor(0.6491, device='cuda:0')"
17,0.00719030387699604,"tensor(0.1279, device='cuda:0')","tensor(0.6512, device='cuda:0')"
17,0.0026137055829167366,"tensor(0.1230, device='cuda:0')","tensor(0.6542, device='cuda:0')"
17,0.03459809347987175,"tensor(0.1230, device='cuda:0')","tensor(0.6504, device='cuda:0')"
17,0.001954730600118637,"tensor(0.1252, device='cuda:0')","tensor(0.6524, device='cuda:0')"
17,0.03452988713979721,"tensor(0.1280, device='cuda:0')","tensor(0.6524, device='cuda:0')"
17,0.031571295112371445,"tensor(0.1275, device='cuda:0')","tensor(0.6554, device='cuda:0')"
17,0.0020039367955178022,"tensor(0.1275, device='cuda:0')","tensor(0.6611, device='cuda:0')"
18,0.03547332063317299,"tensor(0.1244, device='cuda:0')","tensor(0.6611, device='cuda:0')"
18,0.0035529218148440123,"tensor(0.1244, device='cuda:0')","tensor(0.6630, device='cuda:0')"
18,0.03470373526215553,"tensor(0.1204, device='cuda:0')","tensor(0.6630, device='cuda:0')"
18,0.0013772387756034732,"tensor(0.1204, device='cuda:0')","tensor(0.6667, device='cuda:0')"
18,0.016560371965169907,"tensor(0.1200, device='cuda:0')","tensor(0.6685, device='cuda:0')"
18,0.0009927618084475398,"tensor(0.1200, device='cuda:0')","tensor(0.6729, device='cuda:0')"
18,0.013453264720737934,"tensor(0.1229, device='cuda:0')","tensor(0.6747, device='cuda:0')"
18,0.011198589578270912,"tensor(0.1202, device='cuda:0')","tensor(0.6693, device='cuda:0')"
19,0.0008955440716817975,"tensor(0.1202, device='cuda:0')","tensor(0.6736, device='cuda:0')"
19,0.01090424507856369,"tensor(0.1249, device='cuda:0')","tensor(0.6762, device='cuda:0')"
19,0.12861622869968414,"tensor(0.1261, device='cuda:0')","tensor(0.6778, device='cuda:0')"
19,0.012962219305336475,"tensor(0.1306, device='cuda:0')","tensor(0.6803, device='cuda:0')"
19,0.0024575358256697655,"tensor(0.1306, device='cuda:0')","tensor(0.6793, device='cuda:0')"
19,0.0008880065870471299,"tensor(0.1306, device='cuda:0')","tensor(0.6833, device='cuda:0')"
19,0.011118879541754723,"tensor(0.1305, device='cuda:0')","tensor(0.6856, device='cuda:0')"
19,0.0009430969366803765,"tensor(0.1305, device='cuda:0')","tensor(0.6895, device='cuda:0')"
20,0.0013284359592944384,"tensor(0.1305, device='cuda:0')","tensor(0.6812, device='cuda:0')"
20,0.03537102788686752,"tensor(0.1303, device='cuda:0')","tensor(0.6835, device='cuda:0')"
20,0.021742066368460655,"tensor(0.1303, device='cuda:0')","tensor(0.6850, device='cuda:0')"
20,0.01929258182644844,"tensor(0.1314, device='cuda:0')","tensor(0.6872, device='cuda:0')"
20,0.0013072836445644498,"tensor(0.1314, device='cuda:0')","tensor(0.6909, device='cuda:0')"
20,0.015679165720939636,"tensor(0.1281, device='cuda:0')","tensor(0.6876, device='cuda:0')"
20,0.0316677987575531,"tensor(0.1264, device='cuda:0')","tensor(0.6876, device='cuda:0')"
20,0.0016171049792319536,"tensor(0.1264, device='cuda:0')","tensor(0.6866, device='cuda:0')"
21,0.0016579313669353724,"tensor(0.1264, device='cuda:0')","tensor(0.6909, device='cuda:0')"
21,0.024666722863912582,"tensor(0.1277, device='cuda:0')","tensor(0.6909, device='cuda:0')"
21,0.02487744390964508,"tensor(0.1274, device='cuda:0')","tensor(0.6930, device='cuda:0')"
21,0.032092053443193436,"tensor(0.1253, device='cuda:0')","tensor(0.6944, device='cuda:0')"
21,0.052926111966371536,"tensor(0.1248, device='cuda:0')","tensor(0.6944, device='cuda:0')"
21,0.0007268151384778321,"tensor(0.1248, device='cuda:0')","tensor(0.6918, device='cuda:0')"
21,0.029284657910466194,"tensor(0.1245, device='cuda:0')","tensor(0.6938, device='cuda:0')"
21,0.00329900742508471,"tensor(0.1241, device='cuda:0')","tensor(0.6958, device='cuda:0')"
22,0.0015570715768262744,"tensor(0.1241, device='cuda:0')","tensor(0.6926, device='cuda:0')"
22,0.0008944862056523561,"tensor(0.1241, device='cuda:0')","tensor(0.6959, device='cuda:0')"
22,0.01134663075208664,"tensor(0.1237, device='cuda:0')","tensor(0.6979, device='cuda:0')"
22,0.03467661142349243,"tensor(0.1236, device='cuda:0')","tensor(0.6979, device='cuda:0')"
22,0.0014813545858487487,"tensor(0.1236, device='cuda:0')","tensor(0.6947, device='cuda:0')"
22,0.0010289413621649146,"tensor(0.1236, device='cuda:0')","tensor(0.6938, device='cuda:0')"
22,0.018422072753310204,"tensor(0.1211, device='cuda:0')","tensor(0.6950, device='cuda:0')"
22,0.0013682849239557981,"tensor(0.1211, device='cuda:0')","tensor(0.6982, device='cuda:0')"
23,0.06299295276403427,"tensor(0.1218, device='cuda:0')","tensor(0.7000, device='cuda:0')"
23,0.0007550480659119785,"tensor(0.1218, device='cuda:0')","tensor(0.6970, device='cuda:0')"
23,0.03588290140032768,"tensor(0.1216, device='cuda:0')","tensor(0.6942, device='cuda:0')"
